partType,name,image,url,brand,socket,speed,coreCount,threadCount,power
cpu,AMD Phenom II X6 1055T 2.8 GHz 6-Core Processor (HDT55TWFGRBOX),https://m.media-amazon.com/images/I/517fwr6cadL.jpg,https://pcpartpicker.com/product/GCQypg/amd-cpu-hdt55twfgrbox,AMD,AM3,2.8,6,6,125
cpu,AMD Phenom II X6 1065T 2.7 GHz 6-Core Processor (HDT65TWFRBOX),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/pQ7CmG/amd-cpu-hdt65twfrbox,AMD,AM3,2.7,6,6,125
cpu,AMD Threadripper 1900X 3.8 GHz 8-Core Processor (YD190XA8AEWOF),https://cdna.pcpartpicker.com/static/forever/images/product/b68f29b453848519ea8bd70695cd027c.256p.jpg,https://pcpartpicker.com/product/BvgPxr/amd-threadripper-1900x-38ghz-8-core-processor-yd190xa8aewof,AMD,X399,3.8,8,16,180
cpu,AMD Threadripper 2920X 3.5 GHz 12-Core Processor (YD292XA8AFWOF),https://cdna.pcpartpicker.com/static/forever/images/product/e5ec30e5856001c1f713bc38ef99b588.256p.jpg,https://pcpartpicker.com/product/gnDJ7P/amd-threadripper-2920x-35-ghz-12-core-processor-yd292xa8afwof,AMD,X399,3.5,12,24,180
cpu,AMD Threadripper 2920X 3.5 GHz 12-Core OEM/Tray Processor (YD292XA8UC9AF),https://cdna.pcpartpicker.com/static/forever/images/product/29e90ad73f7c36800dac9c44a7e51a9e.256p.jpg,https://pcpartpicker.com/product/h2ndnQ/amd-threadripper-2920x-35ghz-12-core-oemtray-processor-yd292xa8uc9af,AMD,X399,3.5,12,24,180
cpu,AMD Threadripper 2950X 3.5 GHz 16-Core Processor (YD295XA8AFWOF),https://cdna.pcpartpicker.com/static/forever/images/product/09734bbf8632da3f135375bbb4ea6f94.256p.jpg,https://pcpartpicker.com/product/bnrmP6/amd-threadripper-2950x-35ghz-16-core-processor-yd295xa8afwof,AMD,X399,3.5,16,32,180
cpu,AMD Threadripper 2950X 3.5 GHz 16-Core OEM/Tray Processor (YD295XA8UGAAF),https://cdna.pcpartpicker.com/static/forever/images/product/a66f4fb5594ee584812d9bbd2ce47a9b.256p.jpg,https://pcpartpicker.com/product/Hpprxr/amd-threadripper-2950x-35ghz-16-core-oemtray-processor-yd295xa8ugaaf,AMD,X399,3.5,16,32,180
cpu,AMD Threadripper 2970WX 3 GHz 24-Core Processor (YD297XAZAFWOF),https://cdna.pcpartpicker.com/static/forever/images/product/25622925b568c0fbb39f61b0383c39b4.256p.jpg,https://pcpartpicker.com/product/LRXnTW/amd-threadripper-2970wx-3-ghz-24-core-processor-yd297xazafwof,AMD,X399,3.0,24,48,250
cpu,AMD Threadripper 2970WX 3 GHz 24-Core OEM/Tray Processor (YD297XAZUHCAF),https://cdna.pcpartpicker.com/static/forever/images/product/25622925b568c0fbb39f61b0383c39b4.256p.jpg,https://pcpartpicker.com/product/tksmP6/amd-threadripper-2970wx-3ghz-24-core-oemtray-processor-yd297xazuhcaf,AMD,X399,3.0,24,48,250
cpu,AMD Threadripper 2990WX 3 GHz 32-Core Processor (YD299XAZAFWOF),https://cdna.pcpartpicker.com/static/forever/images/product/376290bb9aa6669a3393dc8c0d266e5b.256p.jpg,https://pcpartpicker.com/product/zXNv6h/amd-threadripper-2990wx-3ghz-32-core-processor-yd299xazafwof,AMD,X399,3.0,32,64,250
cpu,AMD Threadripper 2990WX 3 GHz 32-Core OEM/Tray Processor (YD299XAZUIHAF),https://cdna.pcpartpicker.com/static/forever/images/product/29e90ad73f7c36800dac9c44a7e51a9e.256p.jpg,https://pcpartpicker.com/product/pDF48d/amd-threadripper-2990wx-3ghz-32-core-oemtray-processor-yd299xazuihaf,AMD,X399,3.0,32,64,250
cpu,AMD Threadripper 1920X 3.5 GHz 12-Core Processor (YD192XA8AEWOF),https://cdna.pcpartpicker.com/static/forever/images/product/dfb011931e97f85c79165ed9e97aec59.256p.jpg,https://pcpartpicker.com/product/cRDzK8/amd-threadripper-1920x-35ghz-12-core-processor-yd192xa8aewof,AMD,TRX40,3.5,12,24,280
cpu,AMD Threadripper 1950X 3.4 GHz 16-Core Processor (YD195XA8AEWOF),https://m.media-amazon.com/images/I/51hzN4DjiDL.jpg,https://pcpartpicker.com/product/CF7CmG/amd-threadripper-1950x-34ghz-16-core-processor-yd195xa8aewof,AMD,TRX40,3.4,16,32,280
cpu,AMD Threadripper 3970X 3.7 GHz 32-Core Processor (100-100000011WOF),https://cdna.pcpartpicker.com/static/forever/images/product/f2cacb6e0f6003d798989357654aff3c.256p.jpg,https://pcpartpicker.com/product/rkwkcf/amd-threadripper-3970x-37-ghz-32-core-processor-100-100000011wof,AMD,TRX40,3.7,32,64,280
cpu,AMD Threadripper 3990X 2.9 GHz 64-Core Processor (100-100000163WOF),https://cdna.pcpartpicker.com/static/forever/images/product/7e2e7fecadc261c89c70cf3965a97a28.256p.jpg,https://pcpartpicker.com/product/KWmFf7/amd-threadripper-3990x-29-ghz-64-core-processor-100-100000163wof,AMD,TRX40,2.9,64,128,280
cpu,AMD Ryzen 3 1300X 3.5 GHz Quad-Core Processor (YD130XBBAEBOX),https://cdna.pcpartpicker.com/static/forever/images/product/7714a4b585034b6e4a3f2e230c2806f8.256p.jpg,https://pcpartpicker.com/product/Zk2rxr/amd-ryzen-3-1300x-35ghz-quad-core-processor-yd130xbbaebox,AMD,AM4,3.5,4,4,65
cpu,AMD Ryzen 3 1200 (14nm) 3.1 GHz Quad-Core Processor (YD1200BBAEBOX),https://cdna.pcpartpicker.com/static/forever/images/product/7714a4b585034b6e4a3f2e230c2806f8.256p.jpg,https://pcpartpicker.com/product/TX4NnQ/amd-ryzen-3-1300x-35ghz-quad-core-processor-yd1200bbaebox,AMD,AM4,3.1,4,4,65
cpu,AMD Ryzen 3 1200 (12nm) 3.1 GHz Quad-Core Processor (YD1200BBAFBOX),https://cdna.pcpartpicker.com/static/forever/images/product/2718f93893c0e844d4eb23c81d86b009.256p.jpg,https://pcpartpicker.com/product/Wkyqqs/amd-ryzen-3-1200-12nm-31-ghz-quad-core-processor-yd1200bbafbox,AMD,AM4,3.1,4,4,65
cpu,AMD Ryzen 3 1200 (12nm) 3.1 GHz Quad-Core OEM/Tray Processor (YD1200BBM4KAF),https://m.media-amazon.com/images/I/319gs+zTKcL.jpg,https://pcpartpicker.com/product/b3MTwP/amd-ryzen-3-1200-12nm-31-ghz-quad-core-oemtray-processor-yd1200bbm4kaf,AMD,AM4,3.1,4,4,65
cpu,AMD Ryzen 5 1400 3.2 GHz Quad-Core Processor (YD1400BBAEBOX),https://cdna.pcpartpicker.com/static/forever/images/product/42897d7fd845792aaa6a666396777d04.256p.jpg,https://pcpartpicker.com/product/72wqqs/amd-ryzen-5-1400-32ghz-quad-core-processor-yd1400bbaebox,AMD,AM4,3.2,4,8,65
cpu,AMD Ryzen 5 1500X 3.5 GHz Quad-Core Processor (YD150XBBAEBOX),https://cdna.pcpartpicker.com/static/forever/images/product/42897d7fd845792aaa6a666396777d04.256p.jpg,https://pcpartpicker.com/product/VtFXsY/amd-ryzen-5-1500x-35ghz-quad-core-processor-yd150xbbaebox,AMD,AM4,3.5,4,8,65
cpu,AMD Ryzen 5 1600 (14nm) 3.2 GHz 6-Core Processor (YD1600BBAEBOX),https://cdna.pcpartpicker.com/static/forever/images/product/71be15e31e700684bc9c8fb697bd4f11.256p.jpg,https://pcpartpicker.com/product/mV98TW/amd-ryzen-5-1600-32ghz-6-core-processor-yd1600bbaebox,AMD,AM4,3.2,4,8,65
cpu,AMD Ryzen 5 1600 (12nm) 3.2 GHz 6-Core Processor (YD1600BBAFBOX),https://cdna.pcpartpicker.com/static/forever/images/product/2447958ccca245b5827bf05929f870e6.256p.jpg,https://pcpartpicker.com/product/8HqBD3/amd-ryzen-5-1600-12nm-32-ghz-6-core-processor-yd1600bbafbox,AMD,AM4,3.2,4,8,65
cpu,AMD Ryzen 5 1600X 3.6 GHz 6-Core Processor (YD160XBCAEWOF),https://cdna.pcpartpicker.com/static/forever/images/product/62069eabe77fa79c55158028545484f2.256p.jpg,https://pcpartpicker.com/product/8hwqqs/amd-ryzen-5-1600x-36ghz-6-core-processor-yd160xbcaewof,AMD,AM4,3.6,4,8,65
cpu,AMD Ryzen 7 1700 3 GHz 8-Core Processor (YD1700BBAEBOX),https://cdna.pcpartpicker.com/static/forever/images/product/d57406e2534cf5ae6cb9141e656374f4.256p.jpg,https://pcpartpicker.com/product/3kPzK8/amd-ryzen-7-1700-30ghz-8-core-processor-yd1700bbaebox,AMD,AM4,3.0,8,16,95
cpu,AMD Ryzen 7 1700X 3.4 GHz 8-Core Processor (YD170XBCAEWOF),https://cdna.pcpartpicker.com/static/forever/images/product/590d9c982550da4f2f69490c5f9c0902.256p.jpg,https://pcpartpicker.com/product/9Q98TW/amd-ryzen-7-1700x-34ghz-8-core-processor-yd170xbcaewof,AMD,AM4,3.4,8,16,95
cpu,AMD Ryzen 7 1700X 3.4 GHz 8-Core Processor (YD170XBCAEMPK),https://m.media-amazon.com/images/I/41JKeOBa+zL.jpg,https://pcpartpicker.com/product/6Y38TW/amd-ryzen-7-1700x-34ghz-8-core-processor-yd170xbcaempk,AMD,AM4,3.4,8,16,95
cpu,AMD Ryzen 7 1800X 3.6 GHz 8-Core Processor (YD180XBCAEWOF),https://cdna.pcpartpicker.com/static/forever/images/product/a12eab97aff3815b6707805450266034.256p.jpg,https://pcpartpicker.com/product/7qyxFT/amd-ryzen-7-1800x-36ghz-8-core-processor-yd180xbcaewof,AMD,AM4,3.6,8,16,95
cpu,AMD Ryzen 7 1800X 3.6 GHz 8-Core Processor (YD180XBCAEMPK),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/Wx7CmG/amd-ryzen-7-1800x-36ghz-8-core-processor-yd180xbcaempk,AMD,AM4,3.6,8,16,95
cpu,AMD Ryzen 7 1800X 3.6 GHz 8-Core OEM/Tray Processor (YD180XBCM88AE),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/PFXnTW/amd-ryzen-7-1800x-36ghz-8-core-oemtray-processor-yd180xbcm88ae,AMD,AM4,3.6,8,16,95
cpu,AMD Ryzen 3 2200G 3.5 GHz Quad-Core Processor (YD2200C5FBBOX),https://cdna.pcpartpicker.com/static/forever/images/product/ad2e56d88c77de3053dcc5dada363f58.256p.jpg,https://pcpartpicker.com/product/RkJtt6/amd-ryzen-3-2200g-35ghz-quad-core-processor-yd2200c5fbbox,AMD,AM4,3.5,4,4,35
cpu,AMD Ryzen 3 2200G 3.5 GHz Quad-Core OEM/Tray Processor (YD2200C4M4MFB),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/9GPKHx/amd-ryzen-3-2200g-35ghz-quad-core-oemtray-processor-yd2200c4m4mfb,AMD,AM4,3.5,4,4,35
cpu,AMD Ryzen 5 2400G 3.6 GHz Quad-Core Processor (YD2400C5FBBOX),https://cdna.pcpartpicker.com/static/forever/images/product/320f71912f65606aa2075161dc798c3d.256p.jpg,https://pcpartpicker.com/product/FGPKHx/amd-ryzen-5-2400g-36ghz-quad-core-processor-yd2400c5fbbox,AMD,AM4,3.6,4,8,65
cpu,AMD Ryzen 5 2400G 3.6 GHz Quad-Core OEM/Tray Processor (YD2400C5M4MFB),https://cdna.pcpartpicker.com/static/forever/images/product/f7db92c656335d75ea27d1c702a9de97.256p.jpg,https://pcpartpicker.com/product/3t7v6h/amd-ryzen-5-2400g-36ghz-quad-core-oemtray-processor-yd2400c5m4mfb,AMD,AM4,3.6,4,8,65
cpu,AMD Ryzen 5 2600 3.4 GHz 6-Core Processor (YD2600BBAFBOX),https://cdna.pcpartpicker.com/static/forever/images/product/55aea2dd64e2e3a3e3b1d678048d8d76.256p.jpg,https://pcpartpicker.com/product/jLF48d/amd-ryzen-5-2600-34ghz-6-core-processor-yd2600bbafbox,AMD,AM4,3.4,6,12,95
cpu,AMD Ryzen 5 2600 3.4 GHz 6-Core OEM/Tray Processor (YD2600BBM6IAF),https://m.media-amazon.com/images/I/31XEept+wTL.jpg,https://pcpartpicker.com/product/6Nvqqs/amd-ryzen-5-2600-34-ghz-6-core-oemtray-processor-yd2600bbm6iaf,AMD,AM4,3.4,6,12,95
cpu,AMD Ryzen 5 2600X 3.6 GHz 6-Core Processor (YD260XBCAFBOX),https://cdna.pcpartpicker.com/static/forever/images/product/55aea2dd64e2e3a3e3b1d678048d8d76.256p.jpg,https://pcpartpicker.com/product/6mm323/amd-ryzen-5-2600x-36ghz-6-core-processor-yd260xbcafbox,AMD,AM4,3.6,6,12,95
cpu,AMD Ryzen 5 2600X 3.6 GHz 6-Core OEM/Tray Processor (YD260XBCM6IAF),https://cdna.pcpartpicker.com/static/forever/images/product/bd22e4deac30110021a64d9c7f9b8944.256p.jpg,https://pcpartpicker.com/product/KTtKHx/amd-ryzen-5-2600x-36-ghz-6-core-oemtray-processor-yd260xbcm6iaf,AMD,AM4,3.6,6,12,95
cpu,AMD Ryzen 7 2700 3.2 GHz 8-Core Processor (YD2700BBAFBOX),https://cdna.pcpartpicker.com/static/forever/images/product/fee6d8b626235a58c1cc1577e6760118.256p.jpg,https://pcpartpicker.com/product/WPQG3C/amd-ryzen-7-2700-32ghz-8-core-processor-yd2700bbafbox,AMD,AM4,3.2,8,16,105
cpu,AMD Ryzen 7 2700 3.2 GHz 8-Core OEM/Tray Processor (YD2700BBM88AF),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/FwrYcf/amd-ryzen-7-2700-32-ghz-8-core-oemtray-processor-yd2700bbm88af,AMD,AM4,3.2,8,16,105
