partType,name,image,url,type,size
memory,Patriot Viper Steel 16 GB (2 x 8 GB) DDR4-3200 CL16 Memory (PVS416G320C6K),https://cdna.pcpartpicker.com/static/forever/images/product/a6d150a1a9e9ad94874551eee42573e4.256p.jpg,https://pcpartpicker.com/product/mCHRsY/patriot-viper-steel-16-gb-2-x-8-gb-ddr4-3200-cl16-memory-pvs416g320c6k,DDR4,16
memory,Corsair Vengeance RGB RT 32 GB (2 x 16 GB) DDR4-3600 CL16 Memory (CMN32GX4M2Z3600C16),https://cdna.pcpartpicker.com/static/forever/images/product/18d515b5e9b6de9484ac9eb7901c119c.256p.jpg,https://pcpartpicker.com/product/cfVmP6/corsair-vengeance-rgb-rt-32-gb-2-x-16-gb-ddr4-3600-cl16-memory-cmn32gx4m2z3600c16,DDR4,32
memory,Kingston HyperX Fury 8 GB (1 x 8 GB) DDR4-2666 CL16 Memory (HX426C16FB3/8),https://cdna.pcpartpicker.com/static/forever/images/product/3e14bdadb1762c04785fc84384277313.256p.jpg,https://pcpartpicker.com/product/Fb7p99/kingston-hyperx-fury-8-gb-1-x-8-gb-ddr4-2666-cl16-memory-hx426c16fb38,DDR4,8
memory,Corsair Vengeance LPX 64 GB (2 x 32 GB) DDR4-3600 CL18 Memory (CMK64GX4M2D3600C18),https://cdna.pcpartpicker.com/static/forever/images/product/6ef00ece80b90b7cdfcb1649ba30a947.256p.jpg,https://pcpartpicker.com/product/C4pmP6/corsair-vengeance-lpx-64-gb-2-x-32-gb-ddr4-3600-memory-cmk64gx4m2d3600c18,DDR4,64
memory,Crucial CT8G4DFRA32A 8 GB (1 x 8 GB) DDR4-3200 CL22 Memory (CT8G4DFRA32A),https://cdna.pcpartpicker.com/static/forever/images/product/aa71e57e82ee77bb854f18fbc21ea6d0.256p.jpg,https://pcpartpicker.com/product/Kx7p99/crucial-ct8g4dfra32a-8-gb-1-x-8-gb-ddr4-3200-cl22-memory-ct8g4dfra32a,DDR4,8
memory,Crucial Ballistix 16 GB (2 x 8 GB) DDR4-3200 CL16 Memory (BL2K8G32C16U4B),https://cdna.pcpartpicker.com/static/forever/images/product/aa34b3c28154431c4b8ebd2f90a647e4.256p.jpg,https://pcpartpicker.com/product/BxTzK8/crucial-ballistix-16-gb-2-x-8-gb-ddr4-3200-memory-bl2k8g32c16u4b,DDR4,16
memory,Patriot Viper 4 Blackout 64 GB (2 x 32 GB) DDR4-3600 CL18 Memory (PVB464G360C8K),https://m.media-amazon.com/images/I/41MdjXxb-oL.jpg,https://pcpartpicker.com/product/2xCFf7/patriot-viper-4-blackout-64-gb-2-x-32-gb-ddr4-3600-cl18-memory-pvb464g360c8k,DDR4,64
memory,G.Skill Trident Z RGB 32 GB (2 x 16 GB) DDR4-3600 CL18 Memory (F4-3600C18D-32GTZR),https://cdna.pcpartpicker.com/static/forever/images/product/67c83cfd051636aaa95e8b00b6e95d6e.256p.jpg,https://pcpartpicker.com/product/fBLwrH/gskill-trident-z-rgb-32-gb-2-x-16-gb-ddr4-3600-memory-f4-3600c18d-32gtzr,DDR4,32
memory,TEAMGROUP T-Force Vulcan Z 16 GB (2 x 8 GB) DDR4-3200 CL16 Memory (TLZGD416G3200HC16FDC01),https://cdna.pcpartpicker.com/static/forever/images/product/b5f49ca344db13082af4de5bd070be2c.256p.jpg,https://pcpartpicker.com/product/2Bnypg/team-t-force-vulcan-z-16-gb-2-x-8-gb-ddr4-3200-cl16-memory-tlzgd416g3200hc16fdc01,DDR4,16
memory,Corsair Vengeance RGB RT 256 GB (8 x 32 GB) DDR4-3600 CL18 Memory (CMN256GX4M8Z3600C18),https://m.media-amazon.com/images/I/41OL46qmV6L.jpg,https://pcpartpicker.com/product/D3WzK8/corsair-vengeance-rgb-rt-256-gb-8-x-32-gb-ddr4-3600-cl18-memory-cmn256gx4m8z3600c18,DDR4,256
memory,G.Skill Trident Z Royal 256 GB (8 x 32 GB) DDR4-3600 CL18 Memory (F4-3600C18Q2-256GTRG),https://cdna.pcpartpicker.com/static/forever/images/product/cb16dd755c1945f035b8ff6240505e67.256p.jpg,https://pcpartpicker.com/product/WwpmP6/gskill-trident-z-royal-256-gb-8-x-32-gb-ddr4-3600-memory-f4-3600c18q2-256gtrg,DDR4,256
memory,Corsair Vengeance RGB Pro SL 32 GB (2 x 16 GB) DDR4-3600 CL18 Memory (CMH32GX4M2D3600C18),https://cdna.pcpartpicker.com/static/forever/images/product/fbfe44d76d0b2b874130dc84d4ac4e70.256p.jpg,https://pcpartpicker.com/product/2RNgXL/corsair-vengeance-rgb-pro-sl-32-gb-2-x-16-gb-ddr4-3600-cl18-memory-cmh32gx4m2d3600c18,DDR4,32
memory,Silicon Power XPOWER Zenith Gaming 16 GB (2 x 8 GB) DDR4-3200 CL16 Memory (SP016GXLZU320BDC),https://cdna.pcpartpicker.com/static/forever/images/product/3e88221de3bde4fddb319fa39878cff7.256p.jpg,https://pcpartpicker.com/product/hPfnTW/silicon-power-xpower-zenith-16-gb-2-x-8-gb-ddr4-3200-cl16-memory-sp016gxlzu320bdc,DDR4,16
memory,G.Skill Trident Z RGB 128 GB (4 x 32 GB) DDR4-3600 CL18 Memory (F4-3600C18Q-128GTZR),https://cdna.pcpartpicker.com/static/forever/images/product/edf92ca9ebf54e7200ca588c8395c9c4.256p.jpg,https://pcpartpicker.com/product/qxkgXL/gskill-trident-z-rgb-128-gb-4-x-32-gb-ddr4-3600-memory-f4-3600c18q-128gtzr,DDR4,128
memory,Kingston FURY Beast 16 GB (2 x 8 GB) DDR4-3600 CL17 Memory (KF436C17BBK2/16),https://m.media-amazon.com/images/I/41XJ679agFL.jpg,https://pcpartpicker.com/product/DBH7YJ/kingston-fury-beast-16-gb-2-x-8-gb-ddr4-3600-cl17-memory-kf436c17bbk216,DDR4,16
memory,Crucial CT2K16G4DFRA32A 32 GB (2 x 16 GB) DDR4-3200 CL22 Memory (CT2K16G4DFRA32A),https://cdna.pcpartpicker.com/static/forever/images/product/e43ab44e23024b9af453503ae360f780.256p.jpg,https://pcpartpicker.com/product/P3TzK8/crucial-32-gb-2-x-16-gb-ddr4-3200-cl22-memory-ct2k16g4dfra32a,DDR4,32
memory,Kingston FURY Beast RGB 32 GB (2 x 16 GB) DDR4-3200 CL16 Memory (KF432C16BBAK2/32),https://m.media-amazon.com/images/I/41ulXuXw-nL.jpg,https://pcpartpicker.com/product/WrQcCJ/kingston-fury-beast-rgb-32-gb-2-x-16-gb-ddr4-3200-cl16-memory-kf432c16bbak232,DDR4,32
memory,G.Skill Trident Z Neo 16 GB (2 x 8 GB) DDR4-3600 CL16 Memory (F4-3600C16D-16GTZNC),https://cdna.pcpartpicker.com/static/forever/images/product/d62078e82b57dca6362b1485f39e1064.256p.jpg,https://pcpartpicker.com/product/JgLwrH/gskill-trident-z-neo-16-gb-2-x-8-gb-ddr4-3600-cl16-memory-f4-3600c16d-16gtznc,DDR4,16
memory,TEAMGROUP T-Create Expert 16 GB (2 x 8 GB) DDR4-3600 CL18 Memory (TTCED416G3600HC18JDC01),https://m.media-amazon.com/images/I/41QiqjSqj0L.jpg,https://pcpartpicker.com/product/LygFf7/teamgroup-t-create-expert-16-gb-2-x-8-gb-ddr4-3600-cl18-memory-ttced416g3600hc18jdc01,DDR4,16
memory,PNY XLR8 16 GB (2 x 8 GB) DDR4-3200 CL16 Memory (MD16GK2D4320016AXR),https://cdna.pcpartpicker.com/static/forever/images/product/675a41e399e723b2251cea95bc468373.256p.jpg,https://pcpartpicker.com/product/sn38TW/pny-xlr8-16-gb-2-x-8-gb-ddr4-3200-cl16-memory-md16gk2d4320016axr,DDR4,16
memory,G.Skill Ripjaws V 64 GB (4 x 16 GB) DDR4-3200 CL16 Memory (F4-3200C16Q-64GVK),https://m.media-amazon.com/images/I/41wT1DToToL.jpg,https://pcpartpicker.com/product/7Xbkcf/gskill-memory-f43200c16q64gvk,DDR4,64
memory,Corsair Vengeance RGB Pro 64 GB (2 x 32 GB) DDR4-3200 CL16 Memory (CMW64GX4M2E3200C16),https://cdna.pcpartpicker.com/static/forever/images/product/5f09867b54e9ad932b4dd1bc767f6238.256p.jpg,https://pcpartpicker.com/product/KvZzK8/corsair-vengeance-rgb-pro-64-gb-2-x-32-gb-ddr4-3200-memory-cmw64gx4m2e3200c16,DDR4,64
memory,Corsair Vengeance LPX 32 GB (2 x 16 GB) DDR4-3600 CL16 Memory (CMK32GX4M2D3600C16),https://cdna.pcpartpicker.com/static/forever/images/product/3e57f6f6fea599e8e36488d325102044.256p.jpg,https://pcpartpicker.com/product/9392FT/corsair-vengeance-lpx-32-gb-2-x-16-gb-ddr4-3600-cl16-memory-cmk32gx4m2d3600c16,DDR4,32
memory,Corsair Vengeance RGB RT 32 GB (2 x 16 GB) DDR4-4600 CL18 Memory (CMN32GX4M2Z4600C18),https://cdna.pcpartpicker.com/static/forever/images/product/d533fcdf27cb51bbb1962f120b719707.256p.jpg,https://pcpartpicker.com/product/Bm2WGX/corsair-vengeance-rgb-rt-32-gb-2-x-16-gb-ddr4-4600-cl18-memory-cmn32gx4m2z4600c18,DDR4,32
memory,G.Skill Aegis 16 GB (2 x 8 GB) DDR4-3000 CL16 Memory (F4-3000C16D-16GISB),https://cdna.pcpartpicker.com/static/forever/images/product/aace27f895023030d3a7631beb093016.256p.jpg,https://pcpartpicker.com/product/FNprxr/gskill-aegis-16-gb-2-x-8-gb-ddr4-3000-cl16-memory-f4-3000c16d-16gisb,DDR4,16
memory,Kingston FURY Beast RGB 16 GB (2 x 8 GB) DDR4-3600 CL17 Memory (KF436C17BBAK2/16),https://m.media-amazon.com/images/I/41ulXuXw-nL.jpg,https://pcpartpicker.com/product/cbxRsY/kingston-fury-beast-rgb-16-gb-2-x-8-gb-ddr4-3600-cl17-memory-kf436c17bbak216,DDR4,16
memory,OLOy MD4U083216BJDA 16 GB (2 x 8 GB) DDR4-3200 CL16 Memory (MD4U083216BJDA),https://cdna.pcpartpicker.com/static/forever/images/product/ae076b653790230e95e014df9aadbdff.256p.jpg,https://pcpartpicker.com/product/fByqqs/oloy-16-gb-2-x-8-gb-ddr4-3200-cl16-memory-md4u083216bjda,DDR4,16
memory,Kingston FURY Renegade 16 GB (2 x 8 GB) DDR4-3600 CL16 Memory (KF436C16RBK2/16),https://cdna.pcpartpicker.com/static/forever/images/product/fc0cd6fda7359cd37fa016a7f3833628.256p.jpg,https://pcpartpicker.com/product/wzrRsY/kingston-fury-renegade-16-gb-2-x-8-gb-ddr4-3600-cl16-memory-kf436c16rbk216,DDR4,16
memory,Corsair Vengeance RGB Pro SL 64 GB (4 x 16 GB) DDR4-3600 CL18 Memory (CMH64GX4M4D3600C18W),https://m.media-amazon.com/images/I/41g+w77udlS.jpg,https://pcpartpicker.com/product/NQwypg/corsair-vengeance-rgb-pro-sl-64-gb-4-x-16-gb-ddr4-3600-cl18-memory-cmh64gx4m4d3600c18w,DDR4,64
memory,Corsair Vengeance RGB Pro 32 GB (2 x 16 GB) DDR4-3600 CL18 Memory (CMW32GX4M2D3600C18),https://cdna.pcpartpicker.com/static/forever/images/product/c094a65328322a162b21b4ed62e1fafe.256p.jpg,https://pcpartpicker.com/product/xn848d/corsair-vengeance-rgb-pro-32-gb-2-x-16-gb-ddr4-3600-memory-cmw32gx4m2d3600c18,DDR4,32
memory,Silicon Power XPOWER Zenith RGB Gaming 32 GB (2 x 16 GB) DDR4-3200 CL16 Memory (SP032GXLZU320BDD),https://m.media-amazon.com/images/I/41kxGHyuwZS.jpg,https://pcpartpicker.com/product/JhC48d/silicon-power-xpower-zenith-rgb-gaming-32-gb-2-x-16-gb-ddr4-3200-cl16-memory-sp032gxlzu320bdd,DDR4,32
memory,G.Skill Ripjaws V 32 GB (2 x 16 GB) DDR4-4400 CL19 Memory (F4-4400C19D-32GVK),https://cdna.pcpartpicker.com/static/forever/images/product/185a12fd87f898ef2ce0c996bc702caf.256p.jpg,https://pcpartpicker.com/product/F6QcCJ/gskill-ripjaws-v-32-gb-2-x-16-gb-ddr4-4400-cl19-memory-f4-4400c19d-32gvk,DDR4,32
memory,G.Skill Trident Z RGB 32 GB (4 x 8 GB) DDR4-3200 CL16 Memory (F4-3200C16Q-32GTZR),https://images-eu.ssl-images-amazon.com/images/I/51Bd23omfLL.jpg,https://pcpartpicker.com/product/KJ2rxr/gskill-tridentz-rgb-32gb-4-x-8gb-ddr4-3200-memory-f4-3200c16q-32gtzr,DDR4,32
memory,Patriot Viper Steel 32 GB (2 x 16 GB) DDR4-3200 CL16 Memory (PVS432G320C6K),https://m.media-amazon.com/images/I/41iq9x3y0kL.jpg,https://pcpartpicker.com/product/v3FKHx/patriot-viper-steel-32-gb-2-x-16-gb-ddr4-3200-cl16-memory-pvs432g320c6k,DDR4,32
memory,Corsair Vengeance RGB Pro SL 16 GB (2 x 8 GB) DDR4-3200 CL16 Memory (CMH16GX4M2E3200C16W),https://m.media-amazon.com/images/I/41CrIFADnAL.jpg,https://pcpartpicker.com/product/GfMTwP/corsair-vengeance-rgb-pro-sl-16-gb-2-x-8-gb-ddr4-3200-cl16-memory-cmh16gx4m2e3200c16w,DDR4,16
memory,Corsair Vengeance LPX 32 GB (2 x 16 GB) DDR4-3600 CL18 Memory (CMK32GX4M2Z3600C18),https://cdna.pcpartpicker.com/static/forever/images/product/c2c7aadc344828dd821f14344606b597.256p.jpg,https://pcpartpicker.com/product/VhmFf7/corsair-vengeance-lpx-32-gb-2-x-16-gb-ddr4-3600-memory-cmk32gx4m2z3600c18,DDR4,32
memory,TEAMGROUP T-Force Delta RGB 32 GB (2 x 16 GB) DDR4-3200 CL16 Memory (TF3D432G3200HC16FDC01),https://cdna.pcpartpicker.com/static/forever/images/product/27a03586cd8fdb879a46530b12d1d565.256p.jpg,https://pcpartpicker.com/product/6mTp99/team-t-force-delta-rgb-32-gb-2-x-16-gb-ddr4-3200-cl16-memory-tf3d432g3200hc16fdc01,DDR4,32
memory,Samsung M378A1K43CB2-CRC 8 GB (1 x 8 GB) DDR4-2400 CL17 Memory (M378A1K43CB2-CRC),https://images-eu.ssl-images-amazon.com/images/I/41Aax2WKDHL.jpg,https://pcpartpicker.com/product/TZvqqs/samsung-8-gb-1-x-8-gb-ddr4-2400-memory-m378a1k43cb2-crc,DDR4,8
memory,Kingston Server Premier 64 GB (1 x 64 GB) Registered DDR4-3200 CL22 Memory (KSM32RD4/64MFR),https://cdna.pcpartpicker.com/static/forever/images/product/d38916830c5255ceb6a5472d2d835784.256p.jpg,https://pcpartpicker.com/product/rPpzK8/kingston-server-premier-64-gb-1-x-64-gb-registered-ddr4-3200-cl22-memory-ksm32rd464mfr,DDR4,64
memory,Kingston FURY Beast 16 GB (2 x 8 GB) DDR4-3200 CL16 Memory (RFBB4-32C16K2/16),https://cdna.pcpartpicker.com/static/forever/images/product/cb59eb5c514107b75045debf07c6c1a3.256p.jpg,https://pcpartpicker.com/product/yNQKHx/kingston-fury-beast-16-gb-2-x-8-gb-ddr4-3200-cl16-memory-rfbb4-32c16k216,DDR4,16
memory,Mushkin Enhanced Redline Stiletto 32 GB (2 x 16 GB) DDR4-3600 CL16 Memory (MRF4U360GKKP16GX2),https://cdna.pcpartpicker.com/static/forever/images/product/59f8da408249540a279f4ee8554a5f48.256p.jpg,https://pcpartpicker.com/product/Rdstt6/mushkin-enhanced-redline-stiletto-32-gb-2-x-16-gb-ddr4-3600-cl16-memory-mrf4u360gkkp16gx2,DDR4,32
memory,Kingston FURY Beast 32 GB (2 x 16 GB) DDR4-3200 CL16 Memory (RFBB14-32C16K2/32),https://cdna.pcpartpicker.com/static/forever/images/product/cb59eb5c514107b75045debf07c6c1a3.256p.jpg,https://pcpartpicker.com/product/xQ7scf/kingston-fury-beast-32-gb-2-x-16-gb-ddr4-3200-cl16-memory-rfbb14-32c16k232,DDR4,32
memory,Corsair Vengeance RGB Pro 32 GB (2 x 16 GB) DDR4-3200 CL16 Memory (CMW32GX4M2C3200C16),https://m.media-amazon.com/images/I/51uiD7xnqcL.jpg,https://pcpartpicker.com/product/NyTPxr/corsair-vengeance-rgb-pro-32gb-2-x-16gb-ddr4-3200-memory-cmw32gx4m2c3200c16,DDR4,32
memory,Corsair Dominator Platinum RGB 32 GB (2 x 16 GB) DDR4-3200 CL16 Memory (CMT32GX4M2C3200C16),https://cdna.pcpartpicker.com/static/forever/images/product/d756aa5dc951a72c2cde2c8d1d7b7dca.256p.jpg,https://pcpartpicker.com/product/f7KcCJ/corsair-dominator-platinum-rgb-32-gb-2-x-16-gb-ddr4-3200-memory-cmt32gx4m2c3200c16,DDR4,32
memory,Kingston FURY Beast 32 GB (2 x 16 GB) DDR4-3600 CL18 Memory (KF436C18BBK2/32),https://cdna.pcpartpicker.com/static/forever/images/product/ef3a93b69705225da76f104ce2ca6fe4.256p.jpg,https://pcpartpicker.com/product/hsWzK8/kingston-fury-beast-32-gb-2-x-16-gb-ddr4-3600-cl18-memory-kf436c18bbk232,DDR4,32
memory,G.Skill Trident Z RGB 32 GB (2 x 16 GB) DDR4-4400 CL19 Memory (F4-4400C19D-32GTZR),https://cdna.pcpartpicker.com/static/forever/images/product/4150e725707bc2e66573b16a0a0be45d.256p.jpg,https://pcpartpicker.com/product/LGD7YJ/gskill-trident-z-rgb-32-gb-2-x-16-gb-ddr4-4400-cl19-memory-f4-4400c19d-32gtzr,DDR4,32
memory,Kingston HyperX Fury 16 GB (2 x 8 GB) DDR4-2666 CL16 Memory (HX426C16FB3K2/16),https://cdna.pcpartpicker.com/static/forever/images/product/f1ffc4c40a82b7b15bbb8bdb73c8157f.256p.jpg,https://pcpartpicker.com/product/7YkgXL/kingston-hyperx-fury-16-gb-2-x-8-gb-ddr4-2666-cl16-memory-hx426c16fb3k216,DDR4,16
memory,Corsair Vengeance LPX 16 GB (2 x 8 GB) DDR4-2400 CL16 Memory (CMK16GX4M2A2400C16),https://cdna.pcpartpicker.com/static/forever/images/product/0d7ccc6bb32c1a857bdfc56d9eb74081.256p.jpg,https://pcpartpicker.com/product/y9rcCJ/corsair-memory-cmk16gx4m2a2400c16,DDR4,16
memory,G.Skill Trident Z Neo 64 GB (4 x 16 GB) DDR4-3600 CL16 Memory (F4-3600C16Q-64GTZNC),https://cdna.pcpartpicker.com/static/forever/images/product/789896fa5f1d7c11002a193d5ac53923.256p.jpg,https://pcpartpicker.com/product/hFdrxr/gskill-trident-z-neo-64-gb-4-x-16-gb-ddr4-3600-cl16-memory-f4-3600c16q-64gtznc,DDR4,64
memory,Corsair Vengeance LPX 16 GB (1 x 16 GB) DDR4-3000 CL16 Memory (CMK16GX4M1D3000C16),https://cdna.pcpartpicker.com/static/forever/images/product/897d32aa11f4462641daa6c62d1322f5.256p.jpg,https://pcpartpicker.com/product/fjWfrH/corsair-vengeance-lpx-16-gb-1-x-16-gb-ddr4-3000-cl16-memory-cmk16gx4m1d3000c16,DDR4,16
memory,Timetec PINNACLE Konduit 16 GB (2 x 8 GB) DDR4-3200 CL16 Memory (PKMD4U32C16CNHW8GK2),https://cdna.pcpartpicker.com/static/forever/images/product/35e8ef017a78a1e078ac41ce6d804b56.256p.jpg,https://pcpartpicker.com/product/rz7scf/timetec-pinnacle-konduit-16-gb-2-x-8-gb-ddr4-3200-cl16-memory-pkmd4u32c16cnhw8gk2,DDR4,16
memory,Silicon Power SP016GBLFU320X02 16 GB (1 x 16 GB) DDR4-3200 CL22 Memory (SP016GBLFU320X02),https://m.media-amazon.com/images/I/31N9xPzntuL.jpg,https://pcpartpicker.com/product/f6C48d/silicon-power-sp016gblfu320x02-16-gb-1-x-16-gb-ddr4-3200-cl22-memory-sp016gblfu320x02,DDR4,16
memory,Kingston FURY Renegade 16 GB (2 x 8 GB) DDR4-5333 CL20 Memory (KF453C20RBK2/16),https://cdna.pcpartpicker.com/static/forever/images/product/0e42703e8d017a50222a261bbda64d4a.256p.jpg,https://pcpartpicker.com/product/stD7YJ/kingston-fury-renegade-16-gb-2-x-8-gb-ddr4-5333-cl20-memory-kf453c20rbk216,DDR4,16
memory,Corsair Vengeance RGB Pro 256 GB (8 x 32 GB) DDR4-3000 CL16 Memory (CMW256GX4M8D3000C16),https://cdna.pcpartpicker.com/static/forever/images/product/1f627399671ad03740af8adeebf5d2da.256p.jpg,https://pcpartpicker.com/product/8Lwkcf/corsair-vengeance-rgb-pro-256-gb-8-x-32-gb-ddr4-3000-memory-cmw256gx4m8d3000c16,DDR4,256
memory,Corsair Vengeance RGB RS 16 GB (2 x 8 GB) DDR4-3200 CL16 Memory (CMG16GX4M2E3200C16),https://cdna.pcpartpicker.com/static/forever/images/product/b6d111351e56f32cd776e4cf8ce17e39.256p.jpg,https://pcpartpicker.com/product/9rWzK8/corsair-vengeance-rgb-rs-16-gb-2-x-8-gb-ddr4-3200-cl16-memory-cmg16gx4m2e3200c16,DDR4,16
memory,ADATA XPG GAMMIX D20 16 GB (2 x 8 GB) DDR4-3200 CL16 Memory (AX4U32008G16A-DCBK20),https://m.media-amazon.com/images/I/413TJyCKYbL.jpg,https://pcpartpicker.com/product/D7LFf7/adata-xpg-gammix-d20-16-gb-2-x-8-gb-ddr4-3200-cl16-memory-ax4u32008g16a-dcbk20,DDR4,16
memory,Samsung Green 8 GB (1 x 8 GB) DDR4-2133 CL15 Memory (M378A1G43DB0-CPB),https://cdna.pcpartpicker.com/static/forever/images/product/f89c209d8d03bcb36ea731c81c0d83d7.256p.jpg,https://pcpartpicker.com/product/8RVD4D/samsung-green-8gb-1-x-8gb-ddr4-2133-memory-m378a1g43db0-cpb,DDR4,8
memory,G.Skill Trident Z RGB 32 GB (2 x 16 GB) DDR4-4000 CL18 Memory (F4-4000C18D-32GTZR),https://cdna.pcpartpicker.com/static/forever/images/product/30343db7adf8a42161679c8f3f5904df.256p.jpg,https://pcpartpicker.com/product/pdfnTW/gskill-trident-z-rgb-32-gb-2-x-16-gb-ddr4-4000-cl18-memory-f4-4000c18d-32gtzr,DDR4,32
memory,TEAMGROUP T-Force Vulcan Z 16 GB (2 x 8 GB) DDR4-3200 CL16 Memory (TLZRD416G3200HC16CDC01),https://cdna.pcpartpicker.com/static/forever/images/product/a79f5d98275d75e320292a6d40a1dfd1.256p.jpg,https://pcpartpicker.com/product/JmyV3C/team-t-force-vulcan-z-16-gb-2-x-8-gb-ddr4-3200-memory-tlzrd416g3200hc16cdc01,DDR4,16
memory,TEAMGROUP T-Force Delta RGB 32 GB (2 x 16 GB) DDR4-3200 CL16 Memory (TF4D432G3200HC16FDC01),https://cdna.pcpartpicker.com/static/forever/images/product/cfd1630d3e8dde081fc44ff34101b8d0.256p.jpg,https://pcpartpicker.com/product/fkBG3C/team-t-force-delta-rgb-32-gb-2-x-16-gb-ddr4-3200-cl16-memory-tf4d432g3200hc16fdc01,DDR4,32
memory,TEAMGROUP T-Create Classic 32 GB (2 x 16 GB) DDR4-3200 CL22 Memory (TTCCD432G3200HC22DC01),https://cdna.pcpartpicker.com/static/forever/images/product/07a8a48a2f37fae1777fdb64665fa784.256p.jpg,https://pcpartpicker.com/product/sKXJ7P/team-t-create-classic-32-gb-2-x-16-gb-ddr4-3200-cl22-memory-ttccd432g3200hc22dc01,DDR4,32
memory,TEAMGROUP TED48G2400C1601 8 GB (1 x 8 GB) DDR4-2400 CL16 Memory (TED48G2400C1601),https://cdna.pcpartpicker.com/static/forever/images/product/951c37599a96fae80a735310f0bd1954.256p.jpg,https://pcpartpicker.com/product/zHBTwP/team-8gb-1-x-8gb-ddr4-2400-memory-ted48g2400c1601,DDR4,8
memory,Corsair Vengeance RGB Pro SL 32 GB (4 x 8 GB) DDR4-3600 CL18 Memory (CMH32GX4M4D3600C18W),https://m.media-amazon.com/images/I/41R3E64VusS.jpg,https://pcpartpicker.com/product/FhmmP6/corsair-vengeance-rgb-pro-sl-32-gb-4-x-8-gb-ddr4-3600-cl18-memory-cmh32gx4m4d3600c18w,DDR4,32
memory,Timetec PINNACLE Konduit 32 GB (2 x 16 GB) DDR4-3200 CL16 Memory (PKMD4U32C16CNHW16GK2),https://cdna.pcpartpicker.com/static/forever/images/product/35e8ef017a78a1e078ac41ce6d804b56.256p.jpg,https://pcpartpicker.com/product/67XV3C/timetec-pinnacle-konduit-32-gb-2-x-16-gb-ddr4-3200-cl16-memory-pkmd4u32c16cnhw16gk2,DDR4,32
memory,G.Skill Trident Z Royal 16 GB (2 x 8 GB) DDR4-3200 CL16 Memory (F4-3200C16D-16GTRS),https://cdna.pcpartpicker.com/static/forever/images/product/a8ee4e88d64531f87c8b900443c175f7.256p.jpg,https://pcpartpicker.com/product/pyzkcf/gskill-trident-z-royal-16-gb-2-x-8-gb-ddr4-3200-memory-f4-3200c16d-16gtrs,DDR4,16
memory,G.Skill Ripjaws V 8 GB (1 x 8 GB) DDR4-2400 CL15 Memory (F4-2400C15S-8GVR),https://m.media-amazon.com/images/I/41UyfTQGqiL.jpg,https://pcpartpicker.com/product/3ZZ2FT/gskill-memory-f42400c15s8gvr,DDR4,8
memory,Corsair Vengeance LPX 64 GB (4 x 16 GB) DDR4-3200 CL16 Memory (CMK64GX4M4E3200C16),https://cdna.pcpartpicker.com/static/forever/images/product/64e3bfcfe6af9ac04242a81030c6272e.256p.jpg,https://pcpartpicker.com/product/KdgQzy/corsair-vengeance-lpx-64-gb-4-x-16-gb-ddr4-3200-memory-cmk64gx4m4e3200c16,DDR4,64
memory,ADATA XPG Z1 16 GB (2 x 8 GB) DDR4-3200 CL16 Memory (AX4U320038G16A-DSZ1),https://m.media-amazon.com/images/I/51l7WkQiv2L.jpg,https://pcpartpicker.com/product/qhfnTW/adata-xpg-z1-16-gb-2-x-8-gb-ddr4-3200-cl16-memory-ax4u320038g16a-dsz1,DDR4,16
memory,ADATA XPG SPECTRIX D60G 16 GB (2 x 8 GB) DDR4-3200 CL16 Memory (AX4U320038G16A-DT60),https://cdna.pcpartpicker.com/static/forever/images/product/a881e3433b353661a219670b7aa8fc1d.256p.jpg,https://pcpartpicker.com/product/Hsxbt6/adata-xpg-spectrix-d60g-16-gb-2-x-8-gb-ddr4-3200-memory-ax4u320038g16a-dt60,DDR4,16
memory,Corsair Vengeance RGB RS 32 GB (2 x 16 GB) DDR4-3600 CL18 Memory (CMG32GX4M2D3600C18),https://cdna.pcpartpicker.com/static/forever/images/product/b6d111351e56f32cd776e4cf8ce17e39.256p.jpg,https://pcpartpicker.com/product/94Z9TW/corsair-vengeance-rgb-rs-32-gb-2-x-16-gb-ddr4-3600-cl18-memory-cmg32gx4m2d3600c18,DDR4,32
memory,Silicon Power GAMING 16 GB (2 x 8 GB) DDR4-3600 CL18 Memory (SP016GXLZU360BDAJ5),https://cdna.pcpartpicker.com/static/forever/images/product/d269a9a8f568c80898143b3926535d32.256p.jpg,https://pcpartpicker.com/product/YmDQzy/silicon-power-gaming-16-gb-2-x-8-gb-ddr4-3600-cl18-memory-sp016gxlzu360bdaj5,DDR4,16
memory,G.Skill TridentZ RGB 32 GB (2 x 16 GB) DDR4-4800 CL20 Memory (F4-4800C20D-32GTZR),https://m.media-amazon.com/images/I/41C8sZIb28L.jpg,https://pcpartpicker.com/product/MbTp99/gskill-tridentz-rgb-32-gb-2-x-16-gb-ddr4-4800-cl20-memory-f4-4800c20d-32gtzr,DDR4,32
memory,Corsair Vengeance LPX 128 GB (4 x 32 GB) DDR4-3200 CL16 Memory (CMK128GX4M4E3200C16),https://cdna.pcpartpicker.com/static/forever/images/product/f247984cf9438219f39c4ca90345f9ff.256p.jpg,https://pcpartpicker.com/product/tRH8TW/corsair-vengeance-lpx-128-gb-4-x-32-gb-ddr4-3200-memory-cmk128gx4m4e3200c16,DDR4,128
